title,company,address,experience,url,query,page,vacancy_id
ML инженер,Институт Исследования Нейросетей и Робототехники,"Хабаровск, р-н Центральный",Опыт 1-3 года,https://hh.ru/vacancy/135821912?query=AI+Engineer,AI Engineer,7,135821912
Middle Prompt-engineer,ООО Миловидов,"Москва, р-н Можайский",Опыт 1-3 года,https://hh.ru/vacancy/135436064?query=AI+Engineer,AI Engineer,7,135436064
Lead Backend Developer / AI Engineer,CRT,Санкт-Петербург,Опыт более 6 лет,https://hh.ru/vacancy/135661340?query=AI+Engineer,AI Engineer,7,135661340
"Tech Lead / CTO — AI-стартап (динамическое ценообразование, международный рынок)",ИП Степанов Алексей Андреевич,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135935227?query=AI+Engineer,AI Engineer,7,135935227
QA-инженер,Сбер. IT,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136160829?query=AI+Engineer,AI Engineer,7,136160829
AQA Engineer (Java),ООО Айтикью Груп,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136325422?query=AI+Engineer,AI Engineer,7,136325422
Fullstack-разработчик (Laravel + Vue),Limex,Чебоксары,Опыт 1-3 года,https://hh.ru/vacancy/136036545?query=AI+Engineer,AI Engineer,8,136036545
Инженер технической поддержки,CП ООО TETRA SECURITY,"Ташкент, улица Афросиаб, 2Б",Опыт 1-3 года,https://hh.ru/vacancy/135680654?query=AI+Engineer,AI Engineer,8,135680654
Project manager (GigaChat Runtime),Сбер. IT,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136135754?query=AI+Engineer,AI Engineer,8,136135754
Бизнес Аналитик (Pre-Sales Business Analyst),ООО Сампад,"Минск, Интернациональная улица, 20А",Опыт 3-6 лет,https://rabota.by/vacancy/136364085?query=AI+Engineer&hhtmFrom=vacancy_search_list,AI Engineer,8,136364085
Professional Services Engineer (KSC),Лаборатория Касперского,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136249409?query=AI+Engineer,AI Engineer,8,136249409
Инженер по сопровождению,Сбер. IT,"Ростов-на-Дону, р-н Октябрьский",Опыт 1-3 года,https://hh.ru/vacancy/135364983?query=AI+Engineer,AI Engineer,8,135364983
Product analyst,ФЕНСИ ТЕК ГРУП,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135893157?query=AI+Engineer,AI Engineer,8,135893157
Системный аналитик (Spanner),Сбер. IT,Тула,Опыт 1-3 года,https://hh.ru/vacancy/135700380?query=AI+Engineer,AI Engineer,8,135700380
Директор по цифровой трансформации,КДВ Групп,Москва,Опыт более 6 лет,https://hh.ru/vacancy/135724893?query=AI+Engineer,AI Engineer,8,135724893
AQA engineer (комада OneWork),SberTech,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136289129?query=AI+Engineer,AI Engineer,8,136289129
Руководитель группы разработки DWH / Team Lead Data Engineering,АО ОЧАКОВО,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136173808?query=AI+Engineer,AI Engineer,8,136173808
TechLead / Senior DevOps (MLOps),USETECH,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136328984?query=AI+Engineer,AI Engineer,8,136328984
DevOps инженер,Сбер. IT,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136179920?query=AI+Engineer,AI Engineer,8,136179920
Специалист по AI-автоматизации бизнес-процессов,Сбер. IT,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136262644?query=AI+Engineer,AI Engineer,8,136262644
QA Engineer,ООО ГеймТек,Минск,Опыт 1-3 года,https://rabota.by/vacancy/134503713?query=AI+Engineer&hhtmFrom=vacancy_search_list,AI Engineer,8,134503713
Senior Аналитик данных / Python-разработчик (Data / ETL),ООО Смарт консалтинг,Новосибирск,Опыт 3-6 лет,https://hh.ru/vacancy/135521700?query=AI+Engineer,AI Engineer,8,135521700
Заместитель начальника управления,ГКУ Инфогород,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135900802?query=AI+Engineer,AI Engineer,8,135900802
AI-контент-мейкер,ООО Евроторг,Минск,Опыт 1-3 года,https://rabota.by/vacancy/135788318?query=AI+Engineer&hhtmFrom=vacancy_search_list,AI Engineer,8,135788318
Middle+/Senior Python developer в Центр DataGov,"""МТС"", Работа в IT",Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135884255?query=AI+Engineer,AI Engineer,8,135884255
Системный администратор [МТС Веб Сервисы],"""МТС"", Работа в IT","Москва, р-н Даниловский",Опыт 1-3 года,https://hh.ru/vacancy/136214108?query=AI+Engineer,AI Engineer,8,136214108
ИТ-администратор (SRE-инженер),Сбер. IT,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136246543?query=AI+Engineer,AI Engineer,9,136246543
Junior QA Engineer (Manual),ТОО Playrix,Ереван,Опыт 1-3 года,https://hh.ru/vacancy/136116684?query=AI+Engineer,AI Engineer,9,136116684
AI-инженер / Разработчик RAG-систем и оркестрации агентов,ООО УК Балтис,Санкт-Петербург,Опыт 1-3 года,https://hh.ru/vacancy/135364099?query=AI+Engineer,AI Engineer,9,135364099
Инженер-программист,ТехВилл,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135883310?query=AI+Engineer,AI Engineer,9,135883310
Middle+ Devops -инженер в AI HUB (в Москве),ООО ИЦ АЙ-ТЕКО,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136265482?query=AI+Engineer,AI Engineer,9,136265482
Senior Automation QA Engineer,АО ТМГТ,Москва,Опыт более 6 лет,https://hh.ru/vacancy/136061734?query=AI+Engineer,AI Engineer,9,136061734
Data Steward / Инженер по качеству данных,ООО Марс,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136266992?query=AI+Engineer,AI Engineer,9,136266992
Fullstack-разработчик (Agent-Coding),ООО ФизЭл,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135611082?query=AI+Engineer,AI Engineer,9,135611082
"ML Engineer (Face Biometrics / Computer Vision / AI Security), Алматы",ТОО Biometric(Биометрик),Алматы,Опыт 3-6 лет,https://hh.ru/vacancy/136090867?query=AI+Engineer,AI Engineer,9,136090867
Руководитель производства - разметка данных для ИИ,S2IT,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136327012?query=AI+Engineer,AI Engineer,9,136327012
AI Infrastructure Engineer,ООО БиАйЭй-Технолоджиз,Санкт-Петербург,Опыт более 6 лет,https://hh.ru/vacancy/136078601?query=AI+Engineer,AI Engineer,9,136078601
Владелец продукта платформы уведомлений/Product Owner Notifications,VVP Group,Химки,Опыт 3-6 лет,https://hh.ru/vacancy/136229609?query=AI+Engineer,AI Engineer,9,136229609
Разработчик AI/ Разработчик LLM,"МАГНИТ, Розничная сеть. IT","Москва, р-н Беговой",Опыт 3-6 лет,https://hh.ru/vacancy/136147564?query=AI+Engineer,AI Engineer,9,136147564
Администратор АС/Системный инженер,Сбер. IT,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136367923?query=AI+Engineer,AI Engineer,9,136367923
Senior PHP Backend Developer (Symfony),3snet,Санкт-Петербург,Опыт 3-6 лет,https://hh.ru/vacancy/135499087?query=AI+Engineer,AI Engineer,9,135499087
AI Native инженер,ООО Тагес Джамп,Москва,Опыт более 6 лет,https://hh.ru/vacancy/135374007?query=AI+Engineer,AI Engineer,9,135374007
Senior QA Engineer в Telegram Mini App / Тестировщик,Playneta,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135782521?query=AI+Engineer,AI Engineer,9,135782521
"AI Marketing Engineer / инженер AI-маркетинга: лидогенерация, email-outbound, CRM (B2B)",ЛОМИДЗЕ МАРИАМ МАМУКОВНА,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136046765?query=AI+Engineer,AI Engineer,9,136046765
"Senior Python backend engineer (в Бильбао, Испания)",Artificial Seed,"провинция Бискайя, Басаури, Бильбао",Опыт более 6 лет,https://hh.ru/vacancy/136051532?query=AI+Engineer,AI Engineer,9,136051532
Data Architect,getmatch,Москва,Опыт более 6 лет,https://hh.ru/vacancy/136326536?query=AI+Engineer,AI Engineer,9,136326536
Специалист по внедрению ИИ,ПК AKASHI Data Center PLC,"Астана, улица Сыганак, 60/4",Опыт 3-6 лет,https://hh.ru/vacancy/136256241?query=Python+Developer,Python Developer,0,136256241
Медиа-аналитик,ООО International Media Service,"Ташкент, Яшнабадский район, улица Махтумкули, 112",Опыт 1-3 года,https://hh.ru/vacancy/136339864?query=Python+Developer,Python Developer,0,136339864
Вайб-кодер / AI-assisted Developer — Middle,АО Агентство ВТН,Санкт-Петербург,Без опыта,https://hh.ru/vacancy/136067120?query=Python+Developer,Python Developer,0,136067120
Младший биоинформатик-аналитик,ООО Парсек Лаб,"Санкт-Петербург, р-н Приморский",Опыт 1-3 года,https://hh.ru/vacancy/135719646?query=Python+Developer,Python Developer,0,135719646
Специалист технической поддержки,Utrace,"Москва, р-н Южнопортовый",Опыт 1-3 года,https://hh.ru/vacancy/135987938?query=Python+Developer,Python Developer,0,135987938
Стажёр в IT-аудит,Ozon Офис и Коммерция,Москва,Без опыта,https://hh.ru/vacancy/135511093?query=Python+Developer,Python Developer,0,135511093
Стажер Backend направления,АО СимбирСофт,"Ульяновск, р-н Ленинский",Без опыта,https://hh.ru/vacancy/136261109?query=Python+Developer,Python Developer,0,136261109
Backend-разработчик,ТОО Armeta KZ,"Астана, улица Сыганак, 60/2",Опыт 1-3 года,https://hh.ru/vacancy/136339826?query=Python+Developer,Python Developer,0,136339826
AI инженер,S7 Group,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136342152?query=Python+Developer,Python Developer,0,136342152
Python-разработчик,Группа компаний Экзон,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136216207?query=Python+Developer,Python Developer,0,136216207
Специалист по количественным исследованиям,Drivee,"Якутск, 203-й микрорайон, 28",Опыт 1-3 года,https://hh.ru/vacancy/136336038?query=Python+Developer,Python Developer,0,136336038
2D художник gamedev,Extreme Developers,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136290940?query=Python+Developer,Python Developer,0,136290940
Frontend-разработчик (Москва),ООО ИЦ АЙ-ТЕКО,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136297938?query=Python+Developer,Python Developer,0,136297938
AI & Low-code Builder / Специалист по AI-автоматизации бизнес-процессов,Miles&Miles,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136002338?query=Python+Developer,Python Developer,0,136002338
Python-разработчик,Московский Кредитный Банк. ИТ-специалисты,Москва,Без опыта,https://hh.ru/vacancy/136227814?query=Python+Developer,Python Developer,0,136227814
Middle+ Python developer,Циан,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/134564796?query=Python+Developer,Python Developer,0,134564796
Вайбкодер / Vibe coder,KiteGroup,Казань,Без опыта,https://hh.ru/vacancy/136048682?query=Python+Developer,Python Developer,0,136048682
Разработчик,ООО Зелинский и Розен парфюмерия,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136295454?query=Python+Developer,Python Developer,0,136295454
Senior Backend,ООО Финансовое Объединение Ра,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136361915?query=Python+Developer,Python Developer,0,136361915
Python-разработчик,Spice IT,"Москва, р-н Тверской",Опыт 3-6 лет,https://hh.ru/vacancy/136326848?query=Python+Developer,Python Developer,0,136326848
"Product Engineer (PHP/Python + Vue, AI-first разработка)",Digital Clouds,Новосибирск,Опыт 3-6 лет,https://hh.ru/vacancy/136283357?query=Python+Developer,Python Developer,1,136283357
Middle Python Developer,ИП Шлыков Станислав Игоревич,"Оренбург, р-н Ленинский",Опыт 3-6 лет,https://hh.ru/vacancy/136304523?query=Python+Developer,Python Developer,1,136304523
Системный администратор,Netris,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136341059?query=Python+Developer,Python Developer,1,136341059
Middle QA Engineer / Тестировщик,ООО Займиго МКК,Нижний Новгород,Опыт 1-3 года,https://hh.ru/vacancy/136293682?query=Python+Developer,Python Developer,1,136293682
Senior Python Developer (Fintech),Secunda,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136036124?query=Python+Developer,Python Developer,1,136036124
Intern - Assurance Advisory,Deloitte DKU,Алматы,Без опыта,https://hh.ru/vacancy/136341145?query=Python+Developer,Python Developer,1,136341145
Middle Backend разработчик,ООО Аналитические программные решения,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135723184?query=Python+Developer,Python Developer,1,135723184
Python-разработчик (Junior),ООО Поколение,Москва,Без опыта,https://hh.ru/vacancy/135411623?query=Python+Developer,Python Developer,1,135411623
Технический специалист / Вайбкодер-инженер платформы запусков,ООО 360,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135426037?query=Python+Developer,Python Developer,1,135426037
Python разработчик,ICL Soft,Казань,Опыт 1-3 года,https://hh.ru/vacancy/136183556?query=Python+Developer,Python Developer,1,136183556
Backend-разработчик (Python / Django),MAV AUTO,"Чебоксары, Московский проспект, 38к4",Опыт 3-6 лет,https://hh.ru/vacancy/136324731?query=Python+Developer,Python Developer,1,136324731
Middle Python Developer(JenkinsDream),SberTech,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136353025?query=Python+Developer,Python Developer,1,136353025
LLM-инженер,АО Медийные Технологии,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135881921?query=Python+Developer,Python Developer,1,135881921
Инженер сопровождения,ЛИАН,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136315909?query=Python+Developer,Python Developer,1,136315909
Backend-разработчик,Your CodeReview,Ижевск,Опыт 1-3 года,https://hh.ru/vacancy/136115888?query=Python+Developer,Python Developer,1,136115888
Java-разработчик,ООО ДЮК Технологии,Ярославль,Опыт 3-6 лет,https://hh.ru/vacancy/136287292?query=Python+Developer,Python Developer,1,136287292
PHP-разработчик,ООО Петрович-Тех,Санкт-Петербург,Опыт 3-6 лет,https://hh.ru/vacancy/136145207?query=Python+Developer,Python Developer,1,136145207
Инженер по информационной безопасности,Rubytech. Технологии и продукты,Москва,Без опыта,https://hh.ru/vacancy/136313110?query=Python+Developer,Python Developer,1,136313110
Стажер-аналитик,ООО ERGO ANALYTICS,"Ташкент, Шайхантахурский район, жилой комплекс Nest One",Без опыта,https://hh.ru/vacancy/135992615?query=Python+Developer,Python Developer,1,135992615
AI-разработчик / Специалист по автоматизации,Группа компаний Бизнес-Гарант,Самара,Опыт 1-3 года,https://hh.ru/vacancy/136290057?query=Python+Developer,Python Developer,1,136290057
DevOps инженер,ИП Андрианов Кирилл Владимирович,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136278662?query=Python+Developer,Python Developer,2,136278662
Python-разработчик /Python Developer,АО Гринатом. ИТ,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136251500?query=Python+Developer,Python Developer,2,136251500
Senior Manual QA Engineer,Made of Storm,Белград,Опыт 3-6 лет,https://hh.ru/vacancy/136305450?query=Python+Developer,Python Developer,2,136305450
DevOps-инженер Middle+ (On-premise),ТОО Интернет-компания PS,"Алматы, улица Макатаева, 117а",Опыт 3-6 лет,https://hh.ru/vacancy/136317479?query=Python+Developer,Python Developer,2,136317479
Инженер по тестированию умных устройств (QA Engineer),ООО Юникорн,"Пермь, р-н Индустриальный",Опыт 1-3 года,https://hh.ru/vacancy/136245333?query=Python+Developer,Python Developer,2,136245333
Тестировщик QA,VOID,Уфа,Опыт 1-3 года,https://hh.ru/vacancy/135424232?query=Python+Developer,Python Developer,2,135424232
Технический специалист / вайбкодер (разработка внутренней платформы),Polza Agency (ИП Ерхов Никита Владимирович),Москва,Опыт 1-3 года,https://hh.ru/vacancy/135561486?query=Python+Developer,Python Developer,2,135561486
Специалист по документообороту,ООО ДЮК Технологии,Ярославль,Опыт 1-3 года,https://hh.ru/vacancy/135517246?query=Python+Developer,Python Developer,2,135517246
Junior Full Stack / AI Engineer,ООО Овелфиш,Санкт-Петербург,Опыт 1-3 года,https://hh.ru/vacancy/136222967?query=Python+Developer,Python Developer,2,136222967
Senior Python Developer,getmatch,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136324253?query=Python+Developer,Python Developer,2,136324253
"Вайбкодер / AI-разработчик (Claude Code, Codex)",Anecole,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136030486?query=Python+Developer,Python Developer,2,136030486
Менеджер по компенсациям и льготам,Ozon Офис и Коммерция,"Москва, р-н Пресненский",Опыт 1-3 года,https://hh.ru/vacancy/135987878?query=Python+Developer,Python Developer,2,135987878
CTO / Технический директор,DigiKey Limited,Москва,Опыт более 6 лет,https://hh.ru/vacancy/136218009?query=Python+Developer,Python Developer,2,136218009
Разработчик игр в международной компании (Junior),Darktheme Studios,"город Окленд, Warfield Avenue",Опыт 1-3 года,https://hh.ru/vacancy/136230501?query=Python+Developer,Python Developer,2,136230501
QA Engineer (Manual),Криптонит,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/134460150?query=Python+Developer,Python Developer,2,134460150
ML-инженер,ЕМЕ,"Москва, р-н Сокольники",Опыт 1-3 года,https://hh.ru/vacancy/136266033?query=Python+Developer,Python Developer,2,136266033
Senior Python Developer,getmatch,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136341123?query=Python+Developer,Python Developer,2,136341123
Стажер-backend developer,ООО Р-Вижн,Москва,Без опыта,https://hh.ru/vacancy/134427427?query=Python+Developer,Python Developer,2,134427427
Начинающий Python-разработчик,SL Soft,Москва,Без опыта,https://hh.ru/vacancy/135419676?query=Python+Developer,Python Developer,2,135419676
Python-разработчик в AI-проект,AVS Agency,"Москва, р-н Южнопортовый",Опыт 1-3 года,https://hh.ru/vacancy/136178331?query=Python+Developer,Python Developer,2,136178331
Инженер данных,Альфа-Банк. Центральный офис,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136223300?query=Python+Developer,Python Developer,3,136223300
Ведущий Fullstack developer,ООО Иви-Тайм,Санкт-Петербург,Опыт 3-6 лет,https://hh.ru/vacancy/136283376?query=Python+Developer,Python Developer,3,136283376
Middle/Middle+ DevOps-инженер,Holyweb,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135478678?query=Python+Developer,Python Developer,3,135478678
Разработчик исследователь Python,BI.ZONE Направление Разработка,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136256256?query=Python+Developer,Python Developer,3,136256256
ML/NLP Engineer,ООО Аналитические программные решения,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136266371?query=Python+Developer,Python Developer,3,136266371
Программист-разработчик (Python),ООО Платформа Третье Мнение,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135127347?query=Python+Developer,Python Developer,3,135127347
Python-разработчик / бизнес-аналитик по автоматизации бизнес-процессов,Honex Auto,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135958850?query=Python+Developer,Python Developer,3,135958850
Python-разработчик,ООО Синьор Софт,Рязань,Опыт 3-6 лет,https://hh.ru/vacancy/135829684?query=Python+Developer,Python Developer,3,135829684
Python Backend Developer,Miles&Miles,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136001977?query=Python+Developer,Python Developer,3,136001977
BI-аналитик / Аналитик данных,ООО СДС,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136227623?query=Python+Developer,Python Developer,3,136227623
Тестировщик ПО,ООО Альфа-Форекс,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135458884?query=Python+Developer,Python Developer,3,135458884
Продуктовый аналитик,JapanStat,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136214542?query=Python+Developer,Python Developer,3,136214542
Python разработчик,Логика молока. Офис,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136263220?query=Python+Developer,Python Developer,3,136263220
Middle DevOps Engineer,yourhr.tech,Минск,Опыт 1-3 года,https://hh.ru/vacancy/136324114?query=Python+Developer,Python Developer,3,136324114
Golang-разработчик,ООО АФЛТ-Системс,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136245564?query=Python+Developer,Python Developer,3,136245564
Разработчик python (junior +),Ай-Теко (I-Teco),Москва,Опыт 1-3 года,https://hh.ru/vacancy/136075982?query=Python+Developer,Python Developer,3,136075982
Директор по информационным технологиям (CIO),ТОО КОМЕК МАШИНЕРИ Казахстан,"Астана, проспект Нургисы Тлендиева, 4/3",Опыт 3-6 лет,https://hh.ru/vacancy/136306344?query=Python+Developer,Python Developer,3,136306344
Системный инженер,Хорошие сети,"Ростов-на-Дону, р-н Ворошиловский",Опыт 1-3 года,https://hh.ru/vacancy/136319514?query=Python+Developer,Python Developer,3,136319514
Junior ML-инженер (офис),ООО Займиго МКК,"Москва, р-н Тверской",Без опыта,https://hh.ru/vacancy/136157184?query=Python+Developer,Python Developer,3,136157184
DevOps-инженер,Signal,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136186840?query=Python+Developer,Python Developer,3,136186840
DevOps инженер,РВД Инфосистемы,Санкт-Петербург,Опыт 3-6 лет,https://hh.ru/vacancy/136230968?query=Python+Developer,Python Developer,4,136230968
Инженер по внедрению LLM/Ведущий системный аналитик,target ai,Санкт-Петербург,Опыт 3-6 лет,https://hh.ru/vacancy/136294626?query=Python+Developer,Python Developer,4,136294626
Системный администратор,Wolle Development Limited,Нижний Новгород,Опыт 1-3 года,https://hh.ru/vacancy/136258177?query=Python+Developer,Python Developer,4,136258177
DevOps Engineer (Linux),Силиз,Санкт-Петербург,Опыт 3-6 лет,https://hh.ru/vacancy/135474338?query=Python+Developer,Python Developer,4,135474338
Разработчик баз данных PostgreSQL,TrueConf,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135954455?query=Python+Developer,Python Developer,4,135954455
MLOps Engineer,"ПАО Банк ПСБ, Бизнес и инфраструктура",Москва,Опыт 3-6 лет,https://hh.ru/vacancy/134306880?query=Python+Developer,Python Developer,4,134306880
Data Engineer,Amarcon,Нижний Новгород,Опыт 3-6 лет,https://hh.ru/vacancy/136248505?query=Python+Developer,Python Developer,4,136248505
Ведущий разработчик искусственного интеллекта/Middle Data scientist,Геномед,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135841447?query=Python+Developer,Python Developer,4,135841447
Инженер технической поддержки,EvaTeam,Екатеринбург,Опыт 1-3 года,https://hh.ru/vacancy/135467180?query=Python+Developer,Python Developer,4,135467180
Аналитик данных,БЮРО 1440,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136320625?query=Python+Developer,Python Developer,4,136320625
Системный аналитик (junior),Правительство Москвы,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135895933?query=Python+Developer,Python Developer,4,135895933
ML/AI Developer,ИП Литвиненко Александр Юрьевич,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136189562?query=Python+Developer,Python Developer,4,136189562
Supply Chain Management Intern / Стажер отдела логистики,"«Procter & Gamble», Студент",Москва,Без опыта,https://hh.ru/vacancy/136307284?query=Python+Developer,Python Developer,4,136307284
ML engineer/ Computer Vision and Generative AI,Группа компаний «Триумф»,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136278775?query=Python+Developer,Python Developer,4,136278775
Разработчик в инфраструктуру симулятора команды автономного вождения,Автономный транспорт,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135560790?query=Python+Developer,Python Developer,4,135560790
Стажер по информационной безопасности (Application Security),Группа компаний Астра,Москва,Без опыта,https://hh.ru/vacancy/135918274?query=Python+Developer,Python Developer,4,135918274
"Data Engineer Junior (в офис, г. Нижний Новгород)",abgroup.tech,Нижний Новгород,Опыт 1-3 года,https://hh.ru/vacancy/136297061?query=Python+Developer,Python Developer,4,136297061
Инженер-электронщик / специалист по пайке и сборке электроники,ООО Топ24,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136267944?query=Python+Developer,Python Developer,4,136267944
Специалист поддержки по качеству данных (Data Steward),АО Национальная Страховая Информационная Система,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135966182?query=Python+Developer,Python Developer,4,135966182
Ночной Python-разработчик/инженер сопровождения,ООО РБ,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135902714?query=Python+Developer,Python Developer,4,135902714
Инженер-программист,ФГБУ ЦНИИ ВВС Минобороны России,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136219433?query=Python+Developer,Python Developer,5,136219433
Team Lead QA Engineer,ООО Софт Бизнес Системы,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136244683?query=Python+Developer,Python Developer,5,136244683
Аналитик-разработчик Power BI,ООО Тапир,Санкт-Петербург,Опыт 1-3 года,https://hh.ru/vacancy/136076692?query=Python+Developer,Python Developer,5,136076692
Бизнес / Системный аналитик / Technical project manager,Terabit,"Белгород, р-н Восточный",Опыт 3-6 лет,https://hh.ru/vacancy/135968913?query=Python+Developer,Python Developer,5,135968913
Python Developer (CAD Automation),"STORYGOLD AI, INC",Алматы,Без опыта,https://hh.ru/vacancy/136045084?query=Python+Developer,Python Developer,5,136045084
Аналитик данных / BI-аналитик,ИП Катигаров Павел Алексеевич,"Тюмень, р-н Центральный",Без опыта,https://hh.ru/vacancy/136190138?query=Python+Developer,Python Developer,5,136190138
Python-разработчик,ООО Группа Компаний Техно,"Красноярск, р-н Советский",Опыт 1-3 года,https://hh.ru/vacancy/135960540?query=Python+Developer,Python Developer,5,135960540
Тестировщик- автоматизатор/QA Automation(Python),Neoflex,Нижний Новгород,Опыт 1-3 года,https://hh.ru/vacancy/136303486?query=Python+Developer,Python Developer,5,136303486
Системный аналитик Отдела разработки и внедрения информационных систем,БАНК МБА-МОСКВА,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136161548?query=Python+Developer,Python Developer,5,136161548
Разработчик Python (Middle),Нанософт,"Санкт-Петербург, р-н Петроградский",Опыт 1-3 года,https://hh.ru/vacancy/134516752?query=Python+Developer,Python Developer,5,134516752
Ведущий разработчик ПО,ООО Береста РК,Москва,Опыт более 6 лет,https://hh.ru/vacancy/136135792?query=Python+Developer,Python Developer,5,136135792
Аналитик (проектный офис),ООО МКК Корона,Новосибирск,Опыт 1-3 года,https://hh.ru/vacancy/136301846?query=Python+Developer,Python Developer,5,136301846
Python Backend Developer (Django),ООО Ришат,Иннополис,Опыт 1-3 года,https://hh.ru/vacancy/135377518?query=Python+Developer,Python Developer,5,135377518
Ведущий аналитик,ЗАО Альфа Телеком (MEGA),"Бишкек, улица А. Суюмбаева, 123",Опыт 1-3 года,https://hh.ru/vacancy/136287340?query=Python+Developer,Python Developer,5,136287340
Разработчик (Домино8),X5 Tech,"Красноярск, р-н Железнодорожный",Опыт 1-3 года,https://hh.ru/vacancy/136350214?query=Python+Developer,Python Developer,5,136350214
Backend-разработчик (GigaARPA),CORE,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136145659?query=Python+Developer,Python Developer,5,136145659
"Project Manager (web, it)",Grand Line,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/133652161?query=Python+Developer,Python Developer,5,133652161
Аналитик данных (проектный офис),ООО МКК Корона,Екатеринбург,Опыт 1-3 года,https://hh.ru/vacancy/136302526?query=Python+Developer,Python Developer,5,136302526
QA-тестировщик/QA engineer (Middle/Senior),Аптечная сеть Ваша №1 х Таблетка.ру,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/129586923?query=Python+Developer,Python Developer,5,129586923
Fullstack-разработчик,Уткин Дмитрий Андреевич,Новосибирск,Опыт 1-3 года,https://hh.ru/vacancy/136076534?query=Python+Developer,Python Developer,5,136076534
Python Backend Developer / AI Engineer,ООО ЯМКЕТ,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136011243?query=Python+Developer,Python Developer,6,136011243
Руководитель IT-отдела,Ляриба-Финанс,Махачкала,Опыт 3-6 лет,https://hh.ru/vacancy/136252722?query=Python+Developer,Python Developer,6,136252722
